run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type,peak_abs_amplitude
6920,18,3,0,0,363,4037229,4037591,3.63,rest,0.5981
4235,15,2,0,0,473,2504525,2504997,4.73,rest,0.5981
3004,13,3,0,0,506,1752113,1752618,5.06,rest,0.5981
12939,25,2,0,0,603,7616750,7617352,6.03,rest,0.5981
3223,14,2,0,0,468,1953466,1953933,4.68,rest,0.5981
13410,25,3,0,0,464,7825551,7826014,4.64,rest,0.5981
10098,21,3,0,0,559,5898771,5899329,5.59,rest,0.5981
15267,2,2,0,0,425,8982708,8983132,4.25,rest,0.5981
3716,14,3,0,0,464,2168486,2168949,4.64,rest,0.5981
3696,14,3,0,0,448,2158013,2158460,4.48,rest,0.5981
732,10,3,0,0,389,418618,419006,3.89,rest,0.5981
4853,16,2,0,0,514,2904498,2905011,5.14,rest,0.5981
3525,14,2,0,0,389,2080257,2080645,3.89,rest,0.5981
13155,25,2,0,0,491,7708019,7708509,4.91,rest,0.5957
5873,17,2,0,0,537,3454379,3454915,5.37,rest,0.5957
6573,18,2,0,0,638,3884369,3885006,6.38,rest,0.5957
3714,14,3,0,0,482,2167634,2168115,4.82,rest,0.5957
18210,5,3,0,0,448,10613061,10613508,4.48,rest,0.5957
10216,21,3,0,0,511,5951683,5952193,5.11,rest,0.5957
3435,14,2,0,0,397,2042459,2042855,3.97,rest,0.5957
17310,4,3,0,0,294,10113788,10114081,2.94,rest,0.5957
4089,15,2,0,0,511,2442806,2443316,5.11,rest,0.5957
12187,24,2,0,0,516,7168510,7169025,5.16,rest,0.5957
11958,23,3,0,0,288,6958285,6958572,2.88,rest,0.5957
11551,23,2,0,0,483,6771030,6771512,4.83,rest,0.5957
15094,27,3,0,0,246,8790968,8791213,2.46,rest,0.5957
9398,20,3,0,0,446,5474468,5474913,4.46,rest,0.5957
5135,16,2,0,0,435,3022738,3023172,4.35,rest,0.5957
9488,20,3,0,0,453,5515359,5515811,4.53,rest,0.5957
19204,6,3,0,0,466,11154335,11154800,4.66,rest,0.5957
21468,9,3,0,0,496,12466257,12466752,4.96,rest,0.5957
883,11,2,0,0,454,592376,592829,4.54,rest,0.5933
16040,2,3,0,0,238,9342589,9342826,2.38,rest,0.5933
18852,6,3,0,0,500,10998703,10999202,5.0,rest,0.5933
6451,18,2,0,0,563,3832960,3833522,5.63,rest,0.5933
12269,24,2,0,0,464,7203052,7203515,4.64,rest,0.5933
6483,18,2,0,0,537,3846524,3847060,5.37,rest,0.5933
19505,7,2,0,0,386,11385545,11385930,3.86,rest,0.5933
6174,17,3,0,0,505,3591654,3592158,5.05,rest,0.5933
18146,5,3,0,0,926,10583101,10584026,9.26,rest,0.5933
12012,23,3,0,0,284,6993199,6993482,2.84,rest,0.5933
289,10,2,0,0,415,221580,221994,4.15,rest,0.5933
3523,14,2,0,0,343,2079469,2079811,3.43,rest,0.5933
3337,14,2,0,0,590,2001278,2001867,5.9,rest,0.5933
5707,17,2,0,0,506,3384147,3384652,5.06,rest,0.5933
6509,18,2,0,0,589,3857426,3858014,5.89,rest,0.5933
1426,11,3,0,0,385,832599,832983,3.85,rest,0.5933
5378,16,3,0,0,560,3131500,3132059,5.6,rest,0.5933
8875,20,2,0,0,551,5245197,5245747,5.51,rest,0.5933
6168,17,3,0,0,564,3589114,3589677,5.64,rest,0.5933
85,10,2,0,0,570,135869,136438,5.7,rest,0.5933
12788,24,3,0,0,401,7442802,7443202,4.01,rest,0.5933
15816,2,3,0,0,444,9228824,9229267,4.44,rest,0.5933
9168,20,3,0,0,456,5369218,5369673,4.56,rest,0.5933
19547,7,2,0,0,511,11403038,11403548,5.11,rest,0.5933
7463,19,2,0,0,368,4386727,4387094,3.68,rest,0.5933
13135,25,2,0,0,415,7699677,7700091,4.15,rest,0.5933
7138,18,3,0,0,1005,4135269,4136273,10.05,rest,0.5933
19559,7,2,0,0,396,11408180,11408575,3.96,rest,0.5933
9498,20,3,0,0,393,5519641,5520033,3.93,rest,0.5933
19176,6,3,0,0,385,11141169,11141553,3.85,rest,0.5908
608,10,3,0,0,519,362598,363116,5.19,rest,0.5908
1964,12,3,0,0,565,1180796,1181360,5.65,rest,0.5908
4720,15,3,0,0,417,2732026,2732442,4.17,rest,0.5908
5793,17,2,0,0,481,3420666,3421146,4.81,rest,0.5908
12404,24,3,0,0,576,7261429,7262004,5.76,rest,0.5908
17101,4,2,0,0,553,10019526,10020078,5.53,rest,0.5908
19289,7,2,0,0,427,11294769,11295195,4.27,rest,0.5908
18442,5,3,0,0,301,10722042,10722342,3.01,rest,0.5908
14272,26,3,0,0,474,8319638,8320111,4.74,rest,0.5908
8592,1,3,0,0,498,5005714,5006211,4.98,rest,0.5908
15154,27,3,0,0,552,8817757,8818308,5.52,rest,0.5908
2376,12,3,0,0,462,1375465,1375926,4.62,rest,0.5908
2246,12,3,0,0,1198,1307729,1308926,11.98,rest,0.5908
16209,3,2,0,0,606,9513774,9514379,6.06,rest,0.5908
12722,24,3,0,0,596,7407750,7408345,5.96,rest,0.5908
15527,2,2,0,0,555,9091513,9092067,5.55,rest,0.5908
2172,12,3,0,0,387,1275079,1275465,3.87,rest,0.5908
16353,3,2,0,0,484,9574070,9574553,4.84,rest,0.5908
20692,8,3,0,0,809,12017756,12018564,8.09,rest,0.5908
7431,19,2,0,0,266,4373376,4373641,2.66,rest,0.5908
21440,9,3,0,0,507,12453819,12454325,5.07,rest,0.5908
12305,24,2,0,0,469,7218255,7218723,4.69,rest,0.5908
4973,16,2,0,0,653,2954761,2955413,6.53,rest,0.5908
5980,17,3,0,0,488,3501124,3501611,4.88,rest,0.5908
13378,25,3,0,0,411,7811840,7812250,4.11,rest,0.5908
845,11,2,0,0,423,576421,576843,4.23,rest,0.5908
10414,21,3,0,0,422,6060686,6061107,4.22,rest,0.5884
15704,2,3,0,0,511,9174458,9174968,5.11,rest,0.5884
6980,18,3,0,0,334,4063538,4063871,3.34,rest,0.5884
9304,20,3,0,0,2765,5429854,5432618,27.65,rest,0.5884
16351,3,2,0,0,574,9573168,9573741,5.74,rest,0.5884
6493,18,2,0,0,548,3850727,3851274,5.48,rest,0.5884
12253,24,2,0,0,453,7196321,7196773,4.53,rest,0.5884
35,10,2,0,0,500,114949,115448,5.0,rest,0.5884
510,10,3,0,0,480,318908,319387,4.8,rest,0.5884
16245,3,2,0,0,534,9528851,9529384,5.34,rest,0.5884
592,10,3,0,0,484,355319,355802,4.84,rest,0.5884
16770,3,3,0,0,397,9770101,9770497,3.97,rest,0.5884
19782,7,3,0,0,491,11510872,11511362,4.91,rest,0.5884
897,11,2,0,0,476,598181,598656,4.76,rest,0.5884
12153,24,2,0,0,544,7154152,7154695,5.44,rest,0.5884
15714,2,3,0,0,494,9178686,9179179,4.94,rest,0.5884
2996,13,3,0,0,602,1748685,1749286,6.02,rest,0.5884
12213,24,2,0,0,474,7179483,7179956,4.74,rest,0.5884
19754,7,3,0,0,462,11495294,11495755,4.62,rest,0.5884
14014,26,3,0,0,514,8203696,8204209,5.14,rest,0.5884
13370,25,3,0,0,483,7806732,7807214,4.83,rest,0.5884
12728,24,3,0,0,456,7410410,7410865,4.56,rest,0.5884
13544,25,3,0,0,484,7886942,7887425,4.84,rest,0.5884
14426,26,3,0,0,349,8399612,8399960,3.49,rest,0.5884
1948,12,3,0,0,449,1174253,1174701,4.49,rest,0.5884
6022,17,3,0,0,455,3520238,3520692,4.55,rest,0.5884
19956,7,3,0,0,380,11591006,11591385,3.8,rest,0.5884
19385,7,2,0,0,561,11335069,11335629,5.61,rest,0.5884
12374,24,3,0,0,550,7247260,7247809,5.5,rest,0.5884
3054,13,3,0,0,502,1775459,1775960,5.02,rest,0.5884
16660,3,3,0,0,443,9717434,9717876,4.43,rest,0.5884
15582,2,3,0,0,353,9114638,9114990,3.53,rest,0.5884
2312,12,3,0,0,447,1337639,1338085,4.47,rest,0.5884
19976,7,3,0,0,420,11600545,11600964,4.2,rest,0.5884
16026,2,3,0,0,311,9336715,9337025,3.11,rest,0.5859
17490,4,3,0,0,400,10193777,10194176,4.0,rest,0.5859
303,10,2,0,0,325,227504,227828,3.25,rest,0.5859
5811,17,2,0,0,460,3428271,3428730,4.6,rest,0.5859
9174,20,3,0,0,487,5371718,5372204,4.87,rest,0.5859
19838,7,3,0,0,527,11536638,11537164,5.27,rest,0.5859
12063,24,2,0,0,526,7116129,7116654,5.26,rest,0.5859
6914,18,3,0,0,366,4034416,4034781,3.66,rest,0.5859
5069,16,2,0,0,511,2994965,2995475,5.11,rest,0.5859
4418,15,3,0,0,511,2587457,2587967,5.11,rest,0.5859
13147,25,2,0,0,411,7704714,7705124,4.11,rest,0.5859
10745,22,2,0,0,396,6302352,6302747,3.96,rest,0.5859
19251,7,2,0,0,510,11278722,11279231,5.1,rest,0.5859
19770,7,3,0,0,4369,11501974,11506342,43.69,rest,0.5859
1633,12,2,0,0,458,1042451,1042908,4.58,rest,0.5859
14022,26,3,0,0,542,8207138,8207679,5.42,rest,0.5859
8474,1,3,0,0,379,4948278,4948656,3.79,rest,0.5859
19842,7,3,0,0,467,11538328,11538794,4.67,rest,0.5859
14858,27,3,0,0,1117,8685032,8686148,11.17,rest,0.5859
10800,22,3,0,0,587,6327204,6327790,5.87,rest,0.5859
18196,5,3,0,0,478,10606757,10607234,4.78,rest,0.5859
10072,21,3,0,0,370,5886763,5887132,3.7,rest,0.5859
4917,16,2,0,0,601,2931304,2931904,6.01,rest,0.5859
12832,24,3,0,0,364,7470188,7470551,3.64,rest,0.5859
17546,4,3,0,0,368,10219102,10219469,3.68,rest,0.5859
8754,1,3,0,0,335,5087970,5088304,3.35,rest,0.5859
10599,22,2,0,0,466,6240752,6241217,4.66,rest,0.5859
1721,12,2,0,0,557,1079222,1079778,5.57,rest,0.5859
9775,21,2,0,0,462,5756932,5757393,4.62,rest,0.5859
9743,21,2,0,0,485,5743331,5743815,4.85,rest,0.5859
15279,2,2,0,0,497,8987653,8988149,4.97,rest,0.5859
7036,18,3,0,0,380,4088327,4088706,3.8,rest,0.5859
19768,7,3,0,0,503,11501151,11501653,5.03,rest,0.5835
5222,16,3,0,0,535,3062474,3063008,5.35,rest,0.5835
5596,16,3,0,0,280,3235825,3236104,2.8,rest,0.5835
15214,27,3,0,0,428,8856960,8857387,4.28,rest,0.5835
3654,14,3,0,0,408,2138100,2138507,4.08,rest,0.5835
21464,9,3,0,0,533,12464565,12465097,5.33,rest,0.5835
13047,25,2,0,0,397,7662540,7662936,3.97,rest,0.5835
9815,21,2,0,0,511,5773766,5774276,5.11,rest,0.5835
10986,22,3,0,0,438,6414707,6415144,4.38,rest,0.5835
12325,24,2,0,0,558,7226648,7227205,5.58,rest,0.5835
19337,7,2,0,0,481,11314981,11315461,4.81,rest,0.5835
4059,15,2,0,0,519,2430119,2430637,5.19,rest,0.5835
14599,27,2,0,0,511,8573154,8573664,5.11,rest,0.5835
13358,25,3,0,0,510,7801650,7802159,5.1,rest,0.5835
20598,8,3,0,0,484,11976785,11977268,4.84,rest,0.5835
9230,20,3,0,0,461,5397278,5397738,4.61,rest,0.5835
15882,2,3,0,0,378,9260888,9261265,3.78,rest,0.5835
2525,13,2,0,0,469,1540660,1541128,4.69,rest,0.5835
1117,11,2,0,0,369,690545,690913,3.69,rest,0.5835
19174,6,3,0,0,523,11140216,11140738,5.23,rest,0.5835
4999,16,2,0,0,673,2965679,2966351,6.73,rest,0.5811
15305,2,2,0,0,466,8998598,8999063,4.66,rest,0.5811
6188,17,3,0,0,385,3598665,3599049,3.85,rest,0.5811
18992,6,3,0,0,350,11060899,11061248,3.5,rest,0.5811
983,11,2,0,0,451,634371,634821,4.51,rest,0.5811
6617,18,2,0,0,489,3902971,3903459,4.89,rest,0.5811
4995,16,2,0,0,612,2964073,2964684,6.12,rest,0.5811
7152,18,3,0,0,376,4141615,4141990,3.76,rest,0.5811
12644,24,3,0,0,528,7370478,7371005,5.28,rest,0.5811
12085,24,2,0,0,466,7125407,7125872,4.66,rest,0.5811
7170,18,3,0,0,385,4155861,4156245,3.85,rest,0.5811
16357,3,2,0,0,565,9575657,9576221,5.65,rest,0.5811
12297,24,2,0,0,460,7214882,7215341,4.6,rest,0.5811
14354,26,3,0,0,435,8356379,8356813,4.35,rest,0.5811
10884,22,3,0,0,392,6368508,6368899,3.92,rest,0.5811
17614,4,3,0,0,261,10251950,10252210,2.61,rest,0.5811
18591,6,2,0,0,464,10885520,10885983,4.64,rest,0.5811
4941,16,2,0,0,353,2941514,2941866,3.53,rest,0.5811
15164,27,3,0,0,443,8822749,8823191,4.43,rest,0.5811
9296,20,3,0,0,516,5426523,5427038,5.16,rest,0.5811
8730,1,3,0,0,458,5076627,5077084,4.58,rest,0.5811
5334,16,3,0,0,1039,3112302,3113340,10.39,rest,0.5811
16193,3,2,0,0,558,9507069,9507626,5.58,rest,0.5811
7854,19,3,0,0,476,4565538,4566013,4.76,rest,0.5811
21268,9,3,0,0,475,12372555,12373029,4.75,rest,0.5811
17857,5,2,0,0,497,10456043,10456539,4.97,rest,0.5811
13282,25,3,0,0,355,7766334,7766688,3.55,rest,0.5811
831,11,2,0,0,446,570515,570960,4.46,rest,0.5811
13524,25,3,0,0,442,7877736,7878177,4.42,rest,0.5811
7670,19,3,0,0,374,4479946,4480319,3.74,rest,0.5811
5779,17,2,0,0,476,3414810,3415285,4.76,rest,0.5811
1318,11,3,0,0,478,781611,782088,4.78,rest,0.5786
18260,5,3,0,0,330,10634725,10635054,3.3,rest,0.5786
19072,6,3,0,0,351,11095729,11096079,3.51,rest,0.5786
10016,21,3,0,0,545,5860058,5860602,5.45,rest,0.5786
6342,17,3,0,0,352,3670878,3671229,3.52,rest,0.5786
3890,14,3,0,0,916,2247166,2248081,9.16,rest,0.5786
9550,20,3,0,0,447,5543883,5544329,4.47,rest,0.5786
12550,24,3,0,0,504,7327285,7327788,5.04,rest,0.5786
17596,4,3,0,0,351,10242825,10243175,3.51,rest,0.5786
2222,12,3,0,0,470,1297012,1297481,4.7,rest,0.5786
5350,16,3,0,0,529,3119487,3120015,5.29,rest,0.5786
14234,26,3,0,0,575,8302381,8302955,5.75,rest,0.5786
15838,2,3,0,0,472,9238685,9239156,4.72,rest,0.5786
12133,24,2,0,0,538,7145683,7146220,5.38,rest,0.5786
18054,5,3,0,0,441,10542545,10542985,4.41,rest,0.5786
18796,6,3,0,0,512,10971257,10971768,5.12,rest,0.5786
5685,17,2,0,0,503,3374744,3375246,5.03,rest,0.5786
7257,19,2,0,0,570,4300187,4300756,5.7,rest,0.5786
13923,26,2,0,0,511,8163685,8164195,5.11,rest,0.5786
19261,7,2,0,0,519,11282893,11283411,5.19,rest,0.5786
21081,9,2,0,0,449,12288717,12289165,4.49,rest,0.5786
2547,13,2,0,0,581,1549784,1550364,5.81,rest,0.5786
14302,26,3,0,0,456,8333270,8333725,4.56,rest,0.5786
13270,25,3,0,0,575,7759255,7759829,5.75,rest,0.5786
410,10,3,0,0,461,274300,274760,4.61,rest,0.5786
919,11,2,0,0,427,607464,607890,4.27,rest,0.5786
11261,23,2,0,0,411,6648929,6649339,4.11,rest,0.5786
4147,15,2,0,0,493,2467356,2467848,4.93,rest,0.5786
1121,11,2,0,0,431,692150,692580,4.31,rest,0.5786
5805,17,2,0,0,448,3425730,3426177,4.48,rest,0.5786
4051,15,2,0,0,480,2426804,2427283,4.8,rest,0.5786
15722,2,3,0,0,406,9182777,9183182,4.06,rest,0.5786
21524,9,3,0,0,311,12492108,12492418,3.11,rest,0.5786
12981,25,2,0,0,598,7634529,7635126,5.98,rest,0.5786
15210,27,3,0,0,411,8855263,8855673,4.11,rest,0.5786
12756,24,3,0,0,398,7423558,7423955,3.98,rest,0.5786
1412,11,3,0,0,416,825709,826124,4.16,rest,0.5762
2220,12,3,0,0,473,1296202,1296674,4.73,rest,0.5762
10952,22,3,0,0,407,6400331,6400737,4.07,rest,0.5762
13157,25,2,0,0,501,7708868,7709368,5.01,rest,0.5762
10038,21,3,0,0,584,5870718,5871301,5.84,rest,0.5762
12510,24,3,0,0,466,7308780,7309245,4.66,rest,0.5762
1974,12,3,0,0,475,1187283,1187757,4.75,rest,0.5762
15084,27,3,0,0,414,8786643,8787056,4.14,rest,0.5762
16231,3,2,0,0,497,9523079,9523575,4.97,rest,0.5762
13943,26,2,0,0,413,8172231,8172643,4.13,rest,0.5762
15341,2,2,0,0,460,9013730,9014189,4.6,rest,0.5762
5552,16,3,0,0,487,3210503,3210989,4.87,rest,0.5762
9228,20,3,0,0,364,5396547,5396910,3.64,rest,0.5762
2338,12,3,0,0,424,1349523,1349946,4.24,rest,0.5762
18368,5,3,0,0,294,10684003,10684296,2.94,rest,0.5762
18840,6,3,0,0,392,10993148,10993539,3.92,rest,0.5762
5725,17,2,0,0,584,3391713,3392296,5.84,rest,0.5762
4450,15,3,0,0,456,2601889,2602344,4.56,rest,0.5762
2404,12,3,0,0,312,1389174,1389485,3.12,rest,0.5762
12642,24,3,0,0,526,7369696,7370221,5.26,rest,0.5762
6112,17,3,0,0,526,3561779,3562304,5.26,rest,0.5762
5045,16,2,0,0,613,2984874,2985486,6.13,rest,0.5762
18044,5,3,0,0,469,10535772,10536240,4.69,rest,0.5762
18886,6,3,0,0,473,11013168,11013640,4.73,rest,0.5762
11834,23,3,0,0,398,6902318,6902715,3.98,rest,0.5762
16524,3,3,0,0,392,9655648,9656039,3.92,rest,0.5762
450,10,3,0,0,454,292810,293263,4.54,rest,0.5737
3846,14,3,0,0,351,2227198,2227548,3.51,rest,0.5737
9929,21,2,0,0,355,5822126,5822480,3.55,rest,0.5737
18763,6,2,0,0,459,10957585,10958043,4.59,rest,0.5737
3786,14,3,0,0,347,2200440,2200786,3.47,rest,0.5737
17091,4,2,0,0,542,10015333,10015874,5.42,rest,0.5737
19660,7,3,0,0,428,11452392,11452819,4.28,rest,0.5737
8997,20,2,0,0,464,5296979,5297442,4.64,rest,0.5737
9045,20,2,0,0,307,5317412,5317718,3.07,rest,0.5737
8678,1,3,0,0,426,5050524,5050949,4.26,rest,0.5737
5202,16,3,0,0,516,3053484,3053999,5.16,rest,0.5737
16941,4,2,0,0,450,9952518,9952967,4.5,rest,0.5737
13101,25,2,0,0,423,7685276,7685698,4.23,rest,0.5737
16438,3,3,0,0,378,9613442,9613819,3.78,rest,0.5737
5280,16,3,0,0,529,3089140,3089668,5.29,rest,0.5737
10118,21,3,0,0,534,5907739,5908272,5.34,rest,0.5737
5041,16,2,0,0,626,2983225,2983850,6.26,rest,0.5737
10920,22,3,0,0,579,6384788,6385366,5.79,rest,0.5737
13196,25,3,0,0,406,7726487,7726892,4.06,rest,0.5737
1843,12,2,0,0,518,1130288,1130805,5.18,rest,0.5737
7517,19,2,0,0,431,4409330,4409760,4.31,rest,0.5737
12315,24,2,0,0,558,7222450,7223007,5.58,rest,0.5737
618,10,3,0,0,480,366789,367268,4.8,rest,0.5713
5220,16,3,0,0,523,3061696,3062218,5.23,rest,0.5713
5911,17,2,0,0,547,3470439,3470985,5.47,rest,0.5713
6976,18,3,0,0,410,4061828,4062237,4.1,rest,0.5713
835,11,2,0,0,416,572220,572635,4.16,rest,0.5713
4843,16,2,0,0,506,2900303,2900808,5.06,rest,0.5713
4971,16,2,0,0,624,2953926,2954549,6.24,rest,0.5713
18232,5,3,0,0,436,10622493,10622928,4.36,rest,0.5713
7848,19,3,0,0,483,4563120,4563602,4.83,rest,0.5713
18208,5,3,0,0,417,10612267,10612683,4.17,rest,0.5713
6611,18,2,0,0,560,3900394,3900953,5.6,rest,0.5713
17047,4,2,0,0,521,9996896,9997416,5.21,rest,0.5713
20375,8,2,0,0,584,11878924,11879507,5.84,rest,0.5713
12119,24,2,0,0,599,7139691,7140289,5.99,rest,0.5713
6938,18,3,0,0,1088,4044683,4045770,10.88,rest,0.5713
1596,11,3,0,0,347,926236,926582,3.47,rest,0.5713
2846,13,3,0,0,402,1679856,1680257,4.02,rest,0.5713
15842,2,3,0,0,355,9241700,9242054,3.55,rest,0.5713
11395,23,2,0,0,323,6705503,6705825,3.23,rest,0.5713
12634,24,3,0,0,326,7366403,7366728,3.26,rest,0.5713
1256,11,3,0,0,417,752724,753140,4.17,rest,0.5713
6884,18,3,0,0,412,4021631,4022042,4.12,rest,0.5713
570,10,3,0,0,364,346163,346526,3.64,rest,0.5713
14374,26,3,0,0,489,8365417,8365905,4.89,rest,0.5713
3610,14,3,0,0,1312,2117272,2118583,13.12,rest,0.5713
12293,24,2,0,0,485,7213174,7213658,4.85,rest,0.5713
6030,17,3,0,0,532,3523531,3524062,5.32,rest,0.5713
6717,18,2,0,0,508,3945099,3945606,5.08,rest,0.5713
2386,12,3,0,0,2273,1379651,1381923,22.73,rest,0.5713
4877,16,2,0,0,529,2914585,2915113,5.29,rest,0.5713
14094,26,3,0,0,507,8239498,8240004,5.07,rest,0.5713
17568,4,3,0,0,406,10228711,10229116,4.06,rest,0.5713
16891,4,2,0,0,585,9931408,9931992,5.85,rest,0.5713
20891,9,2,0,0,396,12209061,12209456,3.96,rest,0.5713
8339,1,2,0,0,507,4884635,4885141,5.07,rest,0.5713
11746,23,3,0,0,431,6859482,6859912,4.31,rest,0.5713
13671,26,2,0,0,474,8057117,8057590,4.74,rest,0.5713
10503,22,2,0,0,468,6200157,6200624,4.68,rest,0.5713
21400,9,3,0,0,513,12434477,12434989,5.13,rest,0.5688
20355,8,2,0,0,556,11870607,11871162,5.56,rest,0.5688
6693,18,2,0,0,569,3934816,3935384,5.69,rest,0.5688
13396,25,3,0,0,442,7819638,7820079,4.42,rest,0.5688
12414,24,3,0,0,532,7266005,7266536,5.32,rest,0.5688
18392,5,3,0,0,456,10696405,10696860,4.56,rest,0.5688
3186,13,3,0,0,498,1836012,1836509,4.98,rest,0.5688
5813,17,2,0,0,462,3429098,3429559,4.62,rest,0.5688
7872,19,3,0,0,450,4574705,4575154,4.5,rest,0.5688
20770,8,3,0,0,453,12052129,12052581,4.53,rest,0.5688
14798,27,3,0,0,1476,8656427,8657902,14.76,rest,0.5688
15353,2,2,0,0,496,9018682,9019177,4.96,rest,0.5688
19146,6,3,0,0,396,11127902,11128297,3.96,rest,0.5688
8482,1,3,0,0,3358,4951576,4954933,33.58,rest,0.5688
2535,13,2,0,0,645,1544736,1545380,6.45,rest,0.5688
7196,18,3,0,0,332,4169977,4170308,3.32,rest,0.5688
15437,2,2,0,0,495,9053880,9054374,4.95,rest,0.5688
19844,7,3,0,0,474,11539183,11539656,4.74,rest,0.5688
478,10,3,0,0,451,304996,305446,4.51,rest,0.5688
4255,15,2,0,0,474,2512980,2513453,4.74,rest,0.5688
516,10,3,0,0,547,321417,321963,5.47,rest,0.5688
2593,13,2,0,0,445,1569183,1569627,4.45,rest,0.5688
4841,16,2,0,0,585,2899423,2900007,5.85,rest,0.5688
2533,13,2,0,0,645,1543869,1544513,6.45,rest,0.5688
10418,21,3,0,0,409,6062385,6062793,4.09,rest,0.5688
11427,23,2,0,0,476,6718862,6719337,4.76,rest,0.5688
9905,21,2,0,0,599,5811740,5812338,5.99,rest,0.5664
8004,19,3,0,0,377,4643262,4643638,3.77,rest,0.5664
7834,19,3,0,0,347,4556589,4556935,3.47,rest,0.5664
12349,24,2,0,0,440,7236845,7237284,4.4,rest,0.5664
8183,1,2,0,0,499,4819269,4819767,4.99,rest,0.5664
18557,6,2,0,0,475,10871202,10871676,4.75,rest,0.5664
9011,20,2,0,0,469,5302896,5303364,4.69,rest,0.5664
20476,8,3,0,0,492,11923509,11924000,4.92,rest,0.5664
10036,21,3,0,0,577,5869864,5870440,5.77,rest,0.5664
1946,12,3,0,0,420,1173465,1173884,4.2,rest,0.5664
2008,12,3,0,0,449,1202514,1202962,4.49,rest,0.5664
6186,17,3,0,0,407,3597815,3598221,4.07,rest,0.5664
12043,24,2,0,0,398,7107734,7108131,3.98,rest,0.5664
13548,25,3,0,0,457,7888652,7889108,4.57,rest,0.5664
14006,26,3,0,0,506,8200296,8200801,5.06,rest,0.5664
15259,2,2,0,0,446,8979329,8979774,4.46,rest,0.5664
15822,2,3,0,0,339,9232158,9232496,3.39,rest,0.5664
1980,12,3,0,0,435,1189817,1190251,4.35,rest,0.5664
13683,26,2,0,0,567,8062180,8062746,5.67,rest,0.5664
255,10,2,0,0,560,207112,207671,5.6,rest,0.5664
15018,27,3,0,0,430,8755848,8756277,4.3,rest,0.5664
2683,13,2,0,0,621,1606721,1607341,6.21,rest,0.5664
13161,25,2,0,0,491,7710555,7711045,4.91,rest,0.5664
15780,2,3,0,0,1935,9208608,9210542,19.35,rest,0.5664
19525,7,2,0,0,420,11393892,11394311,4.2,rest,0.5664
4742,15,3,0,0,392,2742556,2742947,3.92,rest,0.5664
5907,17,2,0,0,527,3468763,3469289,5.27,rest,0.5664
530,10,3,0,0,372,327910,328281,3.72,rest,0.5664
2064,12,3,0,0,512,1227294,1227805,5.12,rest,0.5664
7718,19,3,0,0,426,4500798,4501223,4.26,rest,0.5664
11760,23,3,0,0,440,6865860,6866299,4.4,rest,0.564
12319,24,2,0,0,555,7224140,7224694,5.55,rest,0.564
55,10,2,0,0,441,123377,123817,4.41,rest,0.564
11218,22,3,0,0,388,6529715,6530102,3.88,rest,0.564
11473,23,2,0,0,387,6738283,6738669,3.87,rest,0.564
11580,23,3,0,0,433,6783140,6783572,4.33,rest,0.564
2384,12,3,0,0,457,1378823,1379279,4.57,rest,0.564
15740,2,3,0,0,1182,9190226,9191407,11.82,rest,0.564
2292,12,3,0,0,405,1328748,1329152,4.05,rest,0.564
7247,19,2,0,0,396,4296065,4296460,3.96,rest,0.564
12221,24,2,0,0,562,7182788,7183349,5.62,rest,0.564
9651,21,2,0,0,465,5704434,5704898,4.65,rest,0.564
7636,19,3,0,0,312,4462756,4463067,3.12,rest,0.564
11934,23,3,0,0,391,6947202,6947592,3.91,rest,0.564
6936,18,3,0,0,428,4043879,4044306,4.28,rest,0.564
5921,17,2,0,0,419,3474775,3475193,4.19,rest,0.564
5039,16,2,0,0,594,2982342,2982935,5.94,rest,0.564
4935,16,2,0,0,618,2938884,2939501,6.18,rest,0.564
12382,24,3,0,0,512,7250644,7251155,5.12,rest,0.564
19764,7,3,0,0,443,11499513,11499955,4.43,rest,0.564
2539,13,2,0,0,604,1546449,1547052,6.04,rest,0.564
15046,27,3,0,0,414,8769400,8769813,4.14,rest,0.564
15381,2,2,0,0,499,9030460,9030958,4.99,rest,0.564
1703,12,2,0,0,481,1071715,1072195,4.81,rest,0.564
2531,13,2,0,0,620,1543045,1543664,6.2,rest,0.564
2527,13,2,0,0,539,1541446,1541984,5.39,rest,0.564
5522,16,3,0,0,391,3197368,3197758,3.91,rest,0.564
19726,7,3,0,0,499,11482711,11483209,4.99,rest,0.564
5009,16,2,0,0,559,2969864,2970422,5.59,rest,0.564
3146,13,3,0,0,317,1816053,1816369,3.17,rest,0.564
9208,20,3,0,0,457,5387260,5387716,4.57,rest,0.564
14769,27,2,0,0,387,8644420,8644806,3.87,rest,0.564
1474,11,3,0,0,480,853829,854308,4.8,rest,0.564
5978,17,3,0,0,451,3500260,3500710,4.51,rest,0.564
4674,15,3,0,0,349,2709499,2709847,3.49,rest,0.564
18691,6,2,0,0,385,10927497,10927881,3.85,rest,0.564
2529,13,2,0,0,621,1542209,1542829,6.21,rest,0.564
18048,5,3,0,0,411,10540054,10540464,4.11,rest,0.5615
4937,16,2,0,0,569,2939759,2940327,5.69,rest,0.5615
5139,16,2,0,0,541,3024297,3024837,5.41,rest,0.5615
14092,26,3,0,0,544,8238652,8239195,5.44,rest,0.5615
9741,21,2,0,0,516,5742461,5742976,5.16,rest,0.5615
16434,3,3,0,0,372,9611784,9612155,3.72,rest,0.5615
